"index","bottlecode","wvl","abs"
19191,"0603-16",759,0.2037
19192,"0603-16",760,0.2034
19193,"0603-16",761,0.2033
19194,"0603-16",762,0.2031
19195,"0603-16",763,0.203
19196,"0603-16",764,0.203
19197,"0603-16",765,0.2028
19198,"0603-16",766,0.2025
19199,"0603-16",767,0.2024
19200,"0603-16",768,0.2024
19201,"0603-16",769,0.2023
19202,"0603-16",770,0.2023
19203,"0603-16",771,0.2021
19204,"0603-16",772,0.202
19205,"0603-16",773,0.202
19206,"0603-16",774,0.2019
19207,"0603-16",775,0.2017
19208,"0603-16",776,0.2015
19209,"0603-16",777,0.2013
19210,"0603-16",778,0.2011
19211,"0603-16",779,0.2008
19212,"0603-16",780,0.2005
19213,"0603-16",781,0.2003
19214,"0603-16",782,0.2
19215,"0603-16",783,0.1996
19216,"0603-16",784,0.1994
19217,"0603-16",785,0.199
19218,"0603-16",786,0.1987
19219,"0603-16",787,0.1982
19220,"0603-16",788,0.1977
19221,"0603-16",789,0.1972
19222,"0603-16",790,0.1967
19223,"0603-16",791,0.1964
19224,"0603-16",792,0.196
19225,"0603-16",793,0.1959
19226,"0603-16",794,0.1958
19227,"0603-16",795,0.1956
19228,"0603-16",796,0.1955
19229,"0603-16",797,0.1954
19230,"0603-16",798,0.1954
19231,"0603-16",799,0.1954
19232,"0603-16",800,0.1954
19233,"0604-16",200,1.2408
19234,"0604-16",201,1.1776
19235,"0604-16",202,1.1469
19236,"0604-16",203,1.1172
19237,"0604-16",204,1.0799
19238,"0604-16",205,1.052
19239,"0604-16",206,1.03
19240,"0604-16",207,1.0036
19241,"0604-16",208,0.9742
19242,"0604-16",209,0.9418
19243,"0604-16",210,0.9047
19244,"0604-16",211,0.8684
19245,"0604-16",212,0.8342
19246,"0604-16",213,0.7947
19247,"0604-16",214,0.7561
19248,"0604-16",215,0.7193
19249,"0604-16",216,0.6803
19250,"0604-16",217,0.6401
19251,"0604-16",218,0.6023
19252,"0604-16",219,0.5667
19253,"0604-16",220,0.5325
19254,"0604-16",221,0.4983
19255,"0604-16",222,0.4688
19256,"0604-16",223,0.4406
19257,"0604-16",224,0.4144
19258,"0604-16",225,0.3892
19259,"0604-16",226,0.3671
19260,"0604-16",227,0.3474
19261,"0604-16",228,0.33
19262,"0604-16",229,0.313
19263,"0604-16",230,0.299
19264,"0604-16",231,0.2869
19265,"0604-16",232,0.276
19266,"0604-16",233,0.2644
19267,"0604-16",234,0.2556
19268,"0604-16",235,0.2476
19269,"0604-16",236,0.2413
19270,"0604-16",237,0.2345
19271,"0604-16",238,0.229
19272,"0604-16",239,0.2245
19273,"0604-16",240,0.2197
19274,"0604-16",241,0.2158
19275,"0604-16",242,0.2131
19276,"0604-16",243,0.2098
19277,"0604-16",244,0.207
19278,"0604-16",245,0.2043
19279,"0604-16",246,0.2023
19280,"0604-16",247,0.2008
19281,"0604-16",248,0.1977
19282,"0604-16",249,0.1957
19283,"0604-16",250,0.1939
19284,"0604-16",251,0.1926
19285,"0604-16",252,0.1917
19286,"0604-16",253,0.1896
19287,"0604-16",254,0.1882
19288,"0604-16",255,0.1868
19289,"0604-16",256,0.1853
19290,"0604-16",257,0.1847
19291,"0604-16",258,0.1835
19292,"0604-16",259,0.182
19293,"0604-16",260,0.1811
19294,"0604-16",261,0.1795
19295,"0604-16",262,0.1786
19296,"0604-16",263,0.1768
19297,"0604-16",264,0.1748
19298,"0604-16",265,0.1738
19299,"0604-16",266,0.1725
19300,"0604-16",267,0.1714
19301,"0604-16",268,0.1701
19302,"0604-16",269,0.1681
19303,"0604-16",270,0.1663
19304,"0604-16",271,0.1647
19305,"0604-16",272,0.1633
19306,"0604-16",273,0.1624
19307,"0604-16",274,0.1605
19308,"0604-16",275,0.159
19309,"0604-16",276,0.1572
19310,"0604-16",277,0.1559
19311,"0604-16",278,0.1543
19312,"0604-16",279,0.1525
19313,"0604-16",280,0.1508
19314,"0604-16",281,0.1492
19315,"0604-16",282,0.1473
19316,"0604-16",283,0.1456
19317,"0604-16",284,0.1442
19318,"0604-16",285,0.1417
19319,"0604-16",286,0.1399
19320,"0604-16",287,0.1389
19321,"0604-16",288,0.1364
19322,"0604-16",289,0.1353
19323,"0604-16",290,0.1336
19324,"0604-16",291,0.131
19325,"0604-16",292,0.1296
19326,"0604-16",293,0.128
19327,"0604-16",294,0.1265
19328,"0604-16",295,0.1247
19329,"0604-16",296,0.1234
19330,"0604-16",297,0.1224
19331,"0604-16",298,0.1206
19332,"0604-16",299,0.1197
19333,"0604-16",300,0.1175
19334,"0604-16",301,0.1165
19335,"0604-16",302,0.1144
19336,"0604-16",303,0.1139
19337,"0604-16",304,0.113
19338,"0604-16",305,0.1113
19339,"0604-16",306,0.1101
19340,"0604-16",307,0.1083
19341,"0604-16",308,0.1076
19342,"0604-16",309,0.1071
19343,"0604-16",310,0.1054
19344,"0604-16",311,0.1043
19345,"0604-16",312,0.103
19346,"0604-16",313,0.1019
19347,"0604-16",314,0.1009
19348,"0604-16",315,0.0993
19349,"0604-16",316,0.0987
19350,"0604-16",317,0.0984
19351,"0604-16",318,0.0969
19352,"0604-16",319,0.0963
19353,"0604-16",320,0.095
19354,"0604-16",321,0.0939
19355,"0604-16",322,0.0927
19356,"0604-16",323,0.0908
19357,"0604-16",324,0.0901
19358,"0604-16",325,0.0895
19359,"0604-16",326,0.0885
19360,"0604-16",327,0.088
19361,"0604-16",328,0.0871
19362,"0604-16",329,0.0864
19363,"0604-16",330,0.0855
19364,"0604-16",331,0.0842
19365,"0604-16",332,0.0837
19366,"0604-16",333,0.0829
19367,"0604-16",334,0.0822
19368,"0604-16",335,0.0816
19369,"0604-16",336,0.0805
19370,"0604-16",337,0.0801
19371,"0604-16",338,0.0787
19372,"0604-16",339,0.0783
19373,"0604-16",340,0.0783
19374,"0604-16",341,0.0773
19375,"0604-16",342,0.0772
19376,"0604-16",343,0.0761
19377,"0604-16",344,0.0757
19378,"0604-16",345,0.0752
19379,"0604-16",346,0.0743
19380,"0604-16",347,0.0737
19381,"0604-16",348,0.0733
19382,"0604-16",349,0.0728
19383,"0604-16",350,0.0726
19384,"0604-16",351,0.072
19385,"0604-16",352,0.071
19386,"0604-16",353,0.0703
19387,"0604-16",354,0.0701
19388,"0604-16",355,0.07
19389,"0604-16",356,0.0698
19390,"0604-16",357,0.0691
19391,"0604-16",358,0.0683
19392,"0604-16",359,0.0667
19393,"0604-16",360,0.0685
19394,"0604-16",361,0.0672
19395,"0604-16",362,0.0653
19396,"0604-16",363,0.0648
19397,"0604-16",364,0.0653
19398,"0604-16",365,0.0645
19399,"0604-16",366,0.0636
19400,"0604-16",367,0.0633
19401,"0604-16",368,0.0623
19402,"0604-16",369,0.0628
19403,"0604-16",370,0.0624
19404,"0604-16",371,0.0615
19405,"0604-16",372,0.062
19406,"0604-16",373,0.0603
19407,"0604-16",374,0.0608
19408,"0604-16",375,0.0594
19409,"0604-16",376,0.0589
19410,"0604-16",377,0.059
19411,"0604-16",378,0.0588
19412,"0604-16",379,0.0591
19413,"0604-16",380,0.0593
19414,"0604-16",381,0.0582
19415,"0604-16",382,0.0569
19416,"0604-16",383,0.0565
19417,"0604-16",384,0.0571
19418,"0604-16",385,0.0571
19419,"0604-16",386,0.0561
19420,"0604-16",387,0.0551
19421,"0604-16",388,0.0549
19422,"0604-16",389,0.0549
19423,"0604-16",390,0.055
19424,"0604-16",391,0.0549
19425,"0604-16",392,0.0542
19426,"0604-16",393,0.0537
19427,"0604-16",394,0.0531
19428,"0604-16",395,0.0526
19429,"0604-16",396,0.0527
19430,"0604-16",397,0.0528
19431,"0604-16",398,0.0525
19432,"0604-16",399,0.0519
19433,"0604-16",400,0.0512
19434,"0604-16",401,0.051
19435,"0604-16",402,0.0504
19436,"0604-16",403,0.0507
19437,"0604-16",404,0.0507
19438,"0604-16",405,0.0506
19439,"0604-16",406,0.05
19440,"0604-16",407,0.05
19441,"0604-16",408,0.0498
19442,"0604-16",409,0.0497
19443,"0604-16",410,0.0491
19444,"0604-16",411,0.0487
19445,"0604-16",412,0.049
19446,"0604-16",413,0.0485
19447,"0604-16",414,0.0483
19448,"0604-16",415,0.048
19449,"0604-16",416,0.0479
19450,"0604-16",417,0.0478
19451,"0604-16",418,0.0476
19452,"0604-16",419,0.0474
19453,"0604-16",420,0.0471
19454,"0604-16",421,0.0469
19455,"0604-16",422,0.0468
19456,"0604-16",423,0.0467
19457,"0604-16",424,0.0465
19458,"0604-16",425,0.0464
19459,"0604-16",426,0.0461
19460,"0604-16",427,0.0457
19461,"0604-16",428,0.0456
19462,"0604-16",429,0.0454
19463,"0604-16",430,0.0453
19464,"0604-16",431,0.045
19465,"0604-16",432,0.0449
19466,"0604-16",433,0.0446
19467,"0604-16",434,0.0445
19468,"0604-16",435,0.0443
19469,"0604-16",436,0.0441
19470,"0604-16",437,0.0439
19471,"0604-16",438,0.0437
19472,"0604-16",439,0.0435
19473,"0604-16",440,0.0433
19474,"0604-16",441,0.043
19475,"0604-16",442,0.0428
19476,"0604-16",443,0.0426
19477,"0604-16",444,0.0425
19478,"0604-16",445,0.0422
19479,"0604-16",446,0.042
19480,"0604-16",447,0.0418
19481,"0604-16",448,0.0415
19482,"0604-16",449,0.0414
19483,"0604-16",450,0.0411
19484,"0604-16",451,0.0409
19485,"0604-16",452,0.0407
19486,"0604-16",453,0.0405
19487,"0604-16",454,0.0403
19488,"0604-16",455,0.0401
19489,"0604-16",456,0.0399
19490,"0604-16",457,0.0398
19491,"0604-16",458,0.0396
19492,"0604-16",459,0.0393
19493,"0604-16",460,0.0391
19494,"0604-16",461,0.039
19495,"0604-16",462,0.0389
19496,"0604-16",463,0.0388
19497,"0604-16",464,0.0387
19498,"0604-16",465,0.0386
19499,"0604-16",466,0.0385
19500,"0604-16",467,0.0384
19501,"0604-16",468,0.0384
19502,"0604-16",469,0.0382
19503,"0604-16",470,0.038
19504,"0604-16",471,0.0379
19505,"0604-16",472,0.0377
19506,"0604-16",473,0.0376
19507,"0604-16",474,0.0375
19508,"0604-16",475,0.0373
19509,"0604-16",476,0.0372
19510,"0604-16",477,0.0371
19511,"0604-16",478,0.0369
19512,"0604-16",479,0.0369
19513,"0604-16",480,0.0367
19514,"0604-16",481,0.0366
19515,"0604-16",482,0.0365
19516,"0604-16",483,0.0363
19517,"0604-16",484,0.0363
19518,"0604-16",485,0.0362
19519,"0604-16",486,0.0361
19520,"0604-16",487,0.036
19521,"0604-16",488,0.0358
19522,"0604-16",489,0.0357
19523,"0604-16",490,0.0355
19524,"0604-16",491,0.0354
19525,"0604-16",492,0.0353
19526,"0604-16",493,0.0352
19527,"0604-16",494,0.0351
19528,"0604-16",495,0.0349
19529,"0604-16",496,0.0348
19530,"0604-16",497,0.0347
19531,"0604-16",498,0.0346
19532,"0604-16",499,0.0344
19533,"0604-16",500,0.0344
19534,"0604-16",501,0.0342
19535,"0604-16",502,0.0342
19536,"0604-16",503,0.0341
19537,"0604-16",504,0.034
19538,"0604-16",505,0.0339
19539,"0604-16",506,0.0338
19540,"0604-16",507,0.0338
19541,"0604-16",508,0.0337
19542,"0604-16",509,0.0336
19543,"0604-16",510,0.0336
19544,"0604-16",511,0.0335
19545,"0604-16",512,0.0335
19546,"0604-16",513,0.0335
19547,"0604-16",514,0.0334
19548,"0604-16",515,0.0334
19549,"0604-16",516,0.0333
19550,"0604-16",517,0.0333
19551,"0604-16",518,0.0333
19552,"0604-16",519,0.0333
19553,"0604-16",520,0.0332
19554,"0604-16",521,0.0332
19555,"0604-16",522,0.0332
19556,"0604-16",523,0.0331
19557,"0604-16",524,0.0331
19558,"0604-16",525,0.033
19559,"0604-16",526,0.033
19560,"0604-16",527,0.0329
19561,"0604-16",528,0.0329
19562,"0604-16",529,0.0329
19563,"0604-16",530,0.0329
19564,"0604-16",531,0.0329
19565,"0604-16",532,0.0328
19566,"0604-16",533,0.0328
19567,"0604-16",534,0.0327
19568,"0604-16",535,0.0327
19569,"0604-16",536,0.0326
19570,"0604-16",537,0.0325
19571,"0604-16",538,0.0324
19572,"0604-16",539,0.0323
19573,"0604-16",540,0.0322
19574,"0604-16",541,0.0322
19575,"0604-16",542,0.0321
19576,"0604-16",543,0.0321
19577,"0604-16",544,0.032
19578,"0604-16",545,0.032
19579,"0604-16",546,0.032
19580,"0604-16",547,0.0319
19581,"0604-16",548,0.0319
19582,"0604-16",549,0.0318
19583,"0604-16",550,0.0318
19584,"0604-16",551,0.0317
19585,"0604-16",552,0.0316
19586,"0604-16",553,0.0316
19587,"0604-16",554,0.0315
19588,"0604-16",555,0.0315
19589,"0604-16",556,0.0315
19590,"0604-16",557,0.0313
19591,"0604-16",558,0.0312
19592,"0604-16",559,0.0311
19593,"0604-16",560,0.031
19594,"0604-16",561,0.0309
19595,"0604-16",562,0.0308
19596,"0604-16",563,0.0307
19597,"0604-16",564,0.0306
19598,"0604-16",565,0.0306
19599,"0604-16",566,0.0305
19600,"0604-16",567,0.0304
19601,"0604-16",568,0.0304
19602,"0604-16",569,0.0304
19603,"0604-16",570,0.0303
19604,"0604-16",571,0.0302
19605,"0604-16",572,0.0302
19606,"0604-16",573,0.0301
19607,"0604-16",574,0.03
19608,"0604-16",575,0.03
19609,"0604-16",576,0.0299
19610,"0604-16",577,0.0299
19611,"0604-16",578,0.0298
19612,"0604-16",579,0.0298
19613,"0604-16",580,0.0297
19614,"0604-16",581,0.0297
19615,"0604-16",582,0.0295
19616,"0604-16",583,0.0294
19617,"0604-16",584,0.0293
19618,"0604-16",585,0.0293
19619,"0604-16",586,0.0292
19620,"0604-16",587,0.0292
19621,"0604-16",588,0.0291
19622,"0604-16",589,0.0291
19623,"0604-16",590,0.0291
19624,"0604-16",591,0.029
19625,"0604-16",592,0.029
19626,"0604-16",593,0.0289
19627,"0604-16",594,0.0289
19628,"0604-16",595,0.0288
19629,"0604-16",596,0.0287
19630,"0604-16",597,0.0286
19631,"0604-16",598,0.0285
19632,"0604-16",599,0.0284
19633,"0604-16",600,0.0284
19634,"0604-16",601,0.0283
19635,"0604-16",602,0.0282
19636,"0604-16",603,0.0281
19637,"0604-16",604,0.0279
19638,"0604-16",605,0.0278
19639,"0604-16",606,0.0277
19640,"0604-16",607,0.0276
19641,"0604-16",608,0.0276
19642,"0604-16",609,0.0275
19643,"0604-16",610,0.0274
19644,"0604-16",611,0.0273
19645,"0604-16",612,0.0273
19646,"0604-16",613,0.0273
19647,"0604-16",614,0.0272
19648,"0604-16",615,0.0272
19649,"0604-16",616,0.0272
19650,"0604-16",617,0.0271
19651,"0604-16",618,0.027
19652,"0604-16",619,0.0271
19653,"0604-16",620,0.027
19654,"0604-16",621,0.0271
19655,"0604-16",622,0.0271
19656,"0604-16",623,0.027
19657,"0604-16",624,0.027
19658,"0604-16",625,0.0269
19659,"0604-16",626,0.0269
19660,"0604-16",627,0.0269
19661,"0604-16",628,0.0268
19662,"0604-16",629,0.0268
19663,"0604-16",630,0.0268
19664,"0604-16",631,0.0268
19665,"0604-16",632,0.0267
19666,"0604-16",633,0.0267
19667,"0604-16",634,0.0267
19668,"0604-16",635,0.0267
19669,"0604-16",636,0.0266
19670,"0604-16",637,0.0266
19671,"0604-16",638,0.0265
19672,"0604-16",639,0.0264
19673,"0604-16",640,0.0264
19674,"0604-16",641,0.0263
19675,"0604-16",642,0.0263
19676,"0604-16",643,0.0263
19677,"0604-16",644,0.0263
19678,"0604-16",645,0.0263
19679,"0604-16",646,0.0262
19680,"0604-16",647,0.0262
19681,"0604-16",648,0.0262
19682,"0604-16",649,0.0262
19683,"0604-16",650,0.0262
19684,"0604-16",651,0.0262
19685,"0604-16",652,0.0262
19686,"0604-16",653,0.0262
19687,"0604-16",654,0.0262
19688,"0604-16",655,0.0261
19689,"0604-16",656,0.0261
19690,"0604-16",657,0.0261
19691,"0604-16",658,0.0261
19692,"0604-16",659,0.0261
19693,"0604-16",660,0.0262
19694,"0604-16",661,0.0261
19695,"0604-16",662,0.026
19696,"0604-16",663,0.026
19697,"0604-16",664,0.0259
19698,"0604-16",665,0.0259
19699,"0604-16",666,0.026
19700,"0604-16",667,0.0259
19701,"0604-16",668,0.0259
19702,"0604-16",669,0.0258
19703,"0604-16",670,0.0258
19704,"0604-16",671,0.0258
19705,"0604-16",672,0.0258
19706,"0604-16",673,0.0258
19707,"0604-16",674,0.0258
19708,"0604-16",675,0.0258
19709,"0604-16",676,0.0258
19710,"0604-16",677,0.0258
19711,"0604-16",678,0.0258
19712,"0604-16",679,0.0258
19713,"0604-16",680,0.0257
19714,"0604-16",681,0.0257
19715,"0604-16",682,0.0257
19716,"0604-16",683,0.0256
19717,"0604-16",684,0.0256
19718,"0604-16",685,0.0255
19719,"0604-16",686,0.0254
19720,"0604-16",687,0.0254
19721,"0604-16",688,0.0253
19722,"0604-16",689,0.0252
19723,"0604-16",690,0.0252
19724,"0604-16",691,0.0251
19725,"0604-16",692,0.0251
19726,"0604-16",693,0.0251
19727,"0604-16",694,0.025
19728,"0604-16",695,0.0249
19729,"0604-16",696,0.0248
19730,"0604-16",697,0.0248
19731,"0604-16",698,0.0247
19732,"0604-16",699,0.0246
19733,"0604-16",700,0.0245
19734,"0604-16",701,0.0245
19735,"0604-16",702,0.0244
19736,"0604-16",703,0.0243
19737,"0604-16",704,0.0243
19738,"0604-16",705,0.0242
19739,"0604-16",706,0.0242
19740,"0604-16",707,0.0242
19741,"0604-16",708,0.0241
19742,"0604-16",709,0.024
19743,"0604-16",710,0.0239
19744,"0604-16",711,0.0239
19745,"0604-16",712,0.0239
19746,"0604-16",713,0.0238
19747,"0604-16",714,0.0237
19748,"0604-16",715,0.0237
19749,"0604-16",716,0.0237
19750,"0604-16",717,0.0236
19751,"0604-16",718,0.0235
19752,"0604-16",719,0.0235
19753,"0604-16",720,0.0234
19754,"0604-16",721,0.0233
19755,"0604-16",722,0.0232
19756,"0604-16",723,0.0232
19757,"0604-16",724,0.0232
19758,"0604-16",725,0.0231
19759,"0604-16",726,0.0231
19760,"0604-16",727,0.0231
19761,"0604-16",728,0.023
19762,"0604-16",729,0.0229
19763,"0604-16",730,0.0228
19764,"0604-16",731,0.0228
19765,"0604-16",732,0.0227
19766,"0604-16",733,0.0227
19767,"0604-16",734,0.0226
19768,"0604-16",735,0.0226
19769,"0604-16",736,0.0226
19770,"0604-16",737,0.0225
19771,"0604-16",738,0.0226
19772,"0604-16",739,0.0226
19773,"0604-16",740,0.0225
19774,"0604-16",741,0.0225
19775,"0604-16",742,0.0225
19776,"0604-16",743,0.0224
19777,"0604-16",744,0.0224
19778,"0604-16",745,0.0224
19779,"0604-16",746,0.0224
19780,"0604-16",747,0.0224
19781,"0604-16",748,0.0224
19782,"0604-16",749,0.0224
19783,"0604-16",750,0.0225
19784,"0604-16",751,0.0225
19785,"0604-16",752,0.0226
19786,"0604-16",753,0.0226
19787,"0604-16",754,0.0226
19788,"0604-16",755,0.0226
19789,"0604-16",756,0.0227
19790,"0604-16",757,0.0227
19791,"0604-16",758,0.0227
19792,"0604-16",759,0.0228
19793,"0604-16",760,0.0229
19794,"0604-16",761,0.0229
19795,"0604-16",762,0.0229
19796,"0604-16",763,0.0229
19797,"0604-16",764,0.023
19798,"0604-16",765,0.023
19799,"0604-16",766,0.023
19800,"0604-16",767,0.0231
19801,"0604-16",768,0.0231
19802,"0604-16",769,0.0232
19803,"0604-16",770,0.0232
19804,"0604-16",771,0.0233
19805,"0604-16",772,0.0232
19806,"0604-16",773,0.0232
19807,"0604-16",774,0.0232
19808,"0604-16",775,0.0232
19809,"0604-16",776,0.0231
19810,"0604-16",777,0.023
19811,"0604-16",778,0.0229
19812,"0604-16",779,0.0229
19813,"0604-16",780,0.0227
19814,"0604-16",781,0.0226
19815,"0604-16",782,0.0226
19816,"0604-16",783,0.0225
19817,"0604-16",784,0.0224
19818,"0604-16",785,0.0223
19819,"0604-16",786,0.0223
19820,"0604-16",787,0.0222
19821,"0604-16",788,0.0221
19822,"0604-16",789,0.022
19823,"0604-16",790,0.0219
19824,"0604-16",791,0.0218
19825,"0604-16",792,0.0217
19826,"0604-16",793,0.0217
19827,"0604-16",794,0.0216
19828,"0604-16",795,0.0214
19829,"0604-16",796,0.0213
19830,"0604-16",797,0.0212
19831,"0604-16",798,0.0211
19832,"0604-16",799,0.0211
19833,"0604-16",800,0.021
19834,"0605-16",200,2.262
19835,"0605-16",201,2.1496
19836,"0605-16",202,2.0772
19837,"0605-16",203,2.1419
19838,"0605-16",204,2.137
19839,"0605-16",205,2.0329
19840,"0605-16",206,2.0068
19841,"0605-16",207,1.9474
19842,"0605-16",208,1.9192
19843,"0605-16",209,1.8493
19844,"0605-16",210,1.7976
19845,"0605-16",211,1.7291
19846,"0605-16",212,1.6372
19847,"0605-16",213,1.541
19848,"0605-16",214,1.4567
19849,"0605-16",215,1.3815
19850,"0605-16",216,1.3049
19851,"0605-16",217,1.2112
19852,"0605-16",218,1.1305
19853,"0605-16",219,1.0515
19854,"0605-16",220,0.9762
19855,"0605-16",221,0.9004
19856,"0605-16",222,0.8334
19857,"0605-16",223,0.7717
19858,"0605-16",224,0.7159
19859,"0605-16",225,0.66
19860,"0605-16",226,0.6129
19861,"0605-16",227,0.571
19862,"0605-16",228,0.5337
19863,"0605-16",229,0.4981
19864,"0605-16",230,0.4695
19865,"0605-16",231,0.4437
19866,"0605-16",232,0.4218
19867,"0605-16",233,0.3998
19868,"0605-16",234,0.3828
19869,"0605-16",235,0.3683
19870,"0605-16",236,0.3556
19871,"0605-16",237,0.3442
19872,"0605-16",238,0.3348
19873,"0605-16",239,0.3264
19874,"0605-16",240,0.3191
19875,"0605-16",241,0.3124
19876,"0605-16",242,0.3074
19877,"0605-16",243,0.3028
19878,"0605-16",244,0.2986
19879,"0605-16",245,0.2944
19880,"0605-16",246,0.2909
19881,"0605-16",247,0.2881
19882,"0605-16",248,0.2849
19883,"0605-16",249,0.282
19884,"0605-16",250,0.2799
19885,"0605-16",251,0.2775
19886,"0605-16",252,0.2758
19887,"0605-16",253,0.2738
19888,"0605-16",254,0.272
19889,"0605-16",255,0.2702
19890,"0605-16",256,0.2683
19891,"0605-16",257,0.2669
19892,"0605-16",258,0.265
19893,"0605-16",259,0.2639
19894,"0605-16",260,0.2618
19895,"0605-16",261,0.2603
19896,"0605-16",262,0.2586
19897,"0605-16",263,0.257
19898,"0605-16",264,0.2549
19899,"0605-16",265,0.2538
19900,"0605-16",266,0.2515
19901,"0605-16",267,0.2492
19902,"0605-16",268,0.2481
19903,"0605-16",269,0.2458
19904,"0605-16",270,0.2441
19905,"0605-16",271,0.2422
19906,"0605-16",272,0.24
19907,"0605-16",273,0.2384
19908,"0605-16",274,0.2362
19909,"0605-16",275,0.2346
19910,"0605-16",276,0.2321
19911,"0605-16",277,0.2308
19912,"0605-16",278,0.2289
19913,"0605-16",279,0.2268
19914,"0605-16",280,0.2246
19915,"0605-16",281,0.2226
19916,"0605-16",282,0.2194
19917,"0605-16",283,0.217
19918,"0605-16",284,0.2162
19919,"0605-16",285,0.2129
19920,"0605-16",286,0.2109
19921,"0605-16",287,0.2087
19922,"0605-16",288,0.2062
19923,"0605-16",289,0.2034
19924,"0605-16",290,0.2009
19925,"0605-16",291,0.1992
19926,"0605-16",292,0.1973
19927,"0605-16",293,0.1959
19928,"0605-16",294,0.1932
19929,"0605-16",295,0.1906
19930,"0605-16",296,0.1888
19931,"0605-16",297,0.1873
19932,"0605-16",298,0.1856
19933,"0605-16",299,0.1839
19934,"0605-16",300,0.1816
19935,"0605-16",301,0.1794
19936,"0605-16",302,0.1776
19937,"0605-16",303,0.1762
19938,"0605-16",304,0.1746
19939,"0605-16",305,0.173
19940,"0605-16",306,0.1712
19941,"0605-16",307,0.1697
19942,"0605-16",308,0.1678
19943,"0605-16",309,0.1669
19944,"0605-16",310,0.1648
19945,"0605-16",311,0.1635
19946,"0605-16",312,0.1627
19947,"0605-16",313,0.1611
19948,"0605-16",314,0.159
19949,"0605-16",315,0.1575
19950,"0605-16",316,0.1557
19951,"0605-16",317,0.1553
19952,"0605-16",318,0.1545
19953,"0605-16",319,0.1535
19954,"0605-16",320,0.1521
19955,"0605-16",321,0.1505
19956,"0605-16",322,0.1505
19957,"0605-16",323,0.1496
19958,"0605-16",324,0.1484
19959,"0605-16",325,0.1476
19960,"0605-16",326,0.1458
19961,"0605-16",327,0.1447
19962,"0605-16",328,0.1434
19963,"0605-16",329,0.1426
19964,"0605-16",330,0.1419
19965,"0605-16",331,0.1402
19966,"0605-16",332,0.1394
19967,"0605-16",333,0.1381
19968,"0605-16",334,0.1369
19969,"0605-16",335,0.1362
19970,"0605-16",336,0.1349
19971,"0605-16",337,0.1339
19972,"0605-16",338,0.1326
19973,"0605-16",339,0.1313
19974,"0605-16",340,0.1309
19975,"0605-16",341,0.1294
19976,"0605-16",342,0.129
19977,"0605-16",343,0.128
19978,"0605-16",344,0.1274
19979,"0605-16",345,0.1265
19980,"0605-16",346,0.1256
19981,"0605-16",347,0.1245
19982,"0605-16",348,0.1242
19983,"0605-16",349,0.1237
19984,"0605-16",350,0.1233
19985,"0605-16",351,0.1225
19986,"0605-16",352,0.1217
19987,"0605-16",353,0.1207
19988,"0605-16",354,0.12
19989,"0605-16",355,0.1197
19990,"0605-16",356,0.1194
19991,"0605-16",357,0.1202
19992,"0605-16",358,0.1178
19993,"0605-16",359,0.1166
19994,"0605-16",360,0.1173
19995,"0605-16",361,0.1174
19996,"0605-16",362,0.1154
19997,"0605-16",363,0.1154
19998,"0605-16",364,0.1157
19999,"0605-16",365,0.1138
20000,"0605-16",366,0.1135
20001,"0605-16",367,0.1136
20002,"0605-16",368,0.1116
20003,"0605-16",369,0.1123
20004,"0605-16",370,0.1121
20005,"0605-16",371,0.1107
20006,"0605-16",372,0.1101
20007,"0605-16",373,0.1092
20008,"0605-16",374,0.1102
20009,"0605-16",375,0.109
20010,"0605-16",376,0.1088
20011,"0605-16",377,0.1077
20012,"0605-16",378,0.1065
20013,"0605-16",379,0.1066
20014,"0605-16",380,0.1068
20015,"0605-16",381,0.106
20016,"0605-16",382,0.105
20017,"0605-16",383,0.1041
20018,"0605-16",384,0.1043
20019,"0605-16",385,0.1035
20020,"0605-16",386,0.1023
20021,"0605-16",387,0.1021
20022,"0605-16",388,0.1009
20023,"0605-16",389,0.101
20024,"0605-16",390,0.1002
20025,"0605-16",391,0.0997
20026,"0605-16",392,0.0994
20027,"0605-16",393,0.0987
20028,"0605-16",394,0.0981
20029,"0605-16",395,0.0976
20030,"0605-16",396,0.0969
20031,"0605-16",397,0.0968
20032,"0605-16",398,0.0965
20033,"0605-16",399,0.0959
20034,"0605-16",400,0.0953
20035,"0605-16",401,0.0949
20036,"0605-16",402,0.0945
20037,"0605-16",403,0.0945
20038,"0605-16",404,0.0945
20039,"0605-16",405,0.0942
20040,"0605-16",406,0.0937
20041,"0605-16",407,0.0936
20042,"0605-16",408,0.0934
20043,"0605-16",409,0.093
20044,"0605-16",410,0.0929
20045,"0605-16",411,0.0927
20046,"0605-16",412,0.0924
20047,"0605-16",413,0.092
20048,"0605-16",414,0.0916
20049,"0605-16",415,0.0914
20050,"0605-16",416,0.0913
20051,"0605-16",417,0.0908
20052,"0605-16",418,0.0904
20053,"0605-16",419,0.0901
20054,"0605-16",420,0.0899
20055,"0605-16",421,0.0897
20056,"0605-16",422,0.0894
20057,"0605-16",423,0.0892
20058,"0605-16",424,0.089
20059,"0605-16",425,0.0887
20060,"0605-16",426,0.0882
20061,"0605-16",427,0.0878
20062,"0605-16",428,0.0874
20063,"0605-16",429,0.087
20064,"0605-16",430,0.0866
20065,"0605-16",431,0.0862
20066,"0605-16",432,0.0857
20067,"0605-16",433,0.0854
20068,"0605-16",434,0.0851
20069,"0605-16",435,0.0846
